scenario,scenario_type,replication,n_observations,x1_x2_corr,x2_clip_rate,probability_clip_rate,event_rate
alpha_0.8,standard,94,200,-6.634851608868767e-20,0.0,0.0,0.045
alpha_0.8,standard,95,200,1.1136048495223546e-17,0.0,0.0,0.06
alpha_0.8,standard,96,200,1.2942941925872237e-17,0.0,0.0,0.055
alpha_0.8,standard,97,200,1.2942941925872234e-17,0.0,0.0,0.045
alpha_0.8,standard,98,200,1.455838649974546e-17,0.0,0.0,0.035
alpha_0.8,standard,99,200,2.880080475863292e-18,0.0,0.0,0.005
alpha_0.8,standard,100,200,7.289208139829392e-18,0.0,0.0,0.05
n_25,standard,1,100,-7.199349044417108e-18,0.0,0.0,0.01
n_25,standard,2,100,4.843424460735605e-18,0.0,0.0,0.02
n_25,standard,3,100,4.2742762526936834e-17,0.0,0.0,0.03
n_25,standard,4,100,2.0791223533445926e-18,0.0,0.0,0.03
n_25,standard,5,100,2.043534295531578e-17,0.0,0.0,0.02
n_25,standard,6,100,-5.958081967793463e-18,0.0,0.0,0.03
n_25,standard,7,100,-9.061249659352564e-18,0.0,0.0,0.01
n_25,standard,8,100,4.291205420361193e-17,0.0,0.0,0.07
n_25,standard,9,100,-1.2143729566301247e-17,0.0,0.0,0.03
n_25,standard,10,100,-2.1283296805708428e-18,0.0,0.0,0.03
n_25,standard,11,100,4.291205420361194e-17,0.0,0.0,0.05
n_25,standard,12,100,1.9053082203468106e-17,0.0,0.0,0.04
n_25,standard,13,100,-2.1283296805708428e-18,0.0,0.0,0.06
n_25,standard,14,100,4.291205420361195e-17,0.0,0.0,0.02
n_25,standard,15,100,2.7535452059414956e-17,0.0,0.0,0.02
n_25,standard,16,100,1.0276969689966794e-17,0.0,0.0,0.07
n_25,standard,17,100,4.2742762526936797e-17,0.0,0.0,0.04
n_25,standard,18,100,-7.1993490444171e-18,0.0,0.0,0.01
n_25,standard,19,100,4.29120542036119e-17,0.0,0.0,0.03
n_25,standard,20,100,1.0573027529429142e-17,0.0,0.0,0.04
n_25,standard,21,100,-1.2164417350911658e-17,0.0,0.0,0.01
n_25,standard,22,100,4.291205420361188e-17,0.0,0.0,0.05
n_25,standard,23,100,1.0573027529429142e-17,0.0,0.0,0.03
n_25,standard,24,100,4.291205420361191e-17,0.0,0.0,0.04
n_25,standard,25,100,1.7555699091812108e-17,0.0,0.0,0.04
n_25,standard,26,100,1.7670821451620447e-17,0.0,0.0,0.04
n_25,standard,27,100,-2.8549142762343684e-18,0.0,0.0,0.02
n_25,standard,28,100,2.043534295531579e-17,0.0,0.0,0.09
n_25,standard,29,100,2.482534153247274e-19,0.0,0.0,0.03
n_25,standard,30,100,4.291205420361195e-17,0.0,0.0,0.03
n_25,standard,31,100,-5.958081967793464e-18,0.0,0.0,0.03
n_25,standard,32,100,4.464204028220869e-18,0.0,0.0,0.03
n_25,standard,33,100,4.274276252693684e-17,0.0,0.0,0.01
n_25,standard,34,100,-1.3436716104450874e-17,0.0,0.0,0.01
n_25,standard,35,100,2.7269357625133787e-17,0.0,0.0,0.02
n_25,standard,36,100,4.2912054203611917e-17,0.0,0.0,0.01
n_25,standard,37,100,3.888490615953349e-18,0.0,0.0,0.02
n_25,standard,38,100,7.708225995082374e-18,0.0,0.0,0.04
n_25,standard,39,100,6.75329215030012e-18,0.0,0.0,0.01
n_25,standard,40,100,1.7555699091812102e-17,0.0,0.0,0.01
n_25,standard,41,100,1.7670821451620465e-17,0.0,0.0,0.05
n_25,standard,42,100,1.3524039196077476e-17,0.0,0.0,0.0
n_25,standard,43,100,2.7269357625133787e-17,0.0,0.0,0.08
n_25,standard,44,100,1.6288560699772806e-17,0.0,0.0,0.06
n_25,standard,45,100,-9.061249659352558e-18,0.0,0.0,0.06
n_25,standard,46,100,4.29120542036119e-17,0.0,0.0,0.04
n_25,standard,47,100,4.2912054203611917e-17,0.0,0.0,0.02
n_25,standard,48,100,1.452775036425368e-17,0.0,0.0,0.06
n_25,standard,49,100,-1.3405684427535291e-17,0.0,0.0,0.03
n_25,standard,50,100,-9.061249659352561e-18,0.0,0.0,0.04
n_25,standard,51,100,-5.958081967793465e-18,0.0,0.0,0.1
n_25,standard,52,100,-9.061249659352563e-18,0.0,0.0,0.03
n_25,standard,53,100,4.464204028220869e-18,0.0,0.0,0.02
n_25,standard,54,100,-2.8549142762343672e-18,0.0,0.0,0.05
n_25,standard,55,100,-5.9580819677934665e-18,0.0,0.0,0.06
n_25,standard,56,100,4.291205420361193e-17,0.0,0.0,0.01
n_25,standard,57,100,4.2912054203611917e-17,0.0,0.0,0.04
n_25,standard,58,100,3.0110126127843893e-18,0.0,0.0,0.05
n_25,standard,59,100,-1.2164417350911661e-17,0.0,0.0,0.06
n_25,standard,60,100,-7.199349044417108e-18,0.0,0.0,0.05
n_25,standard,61,100,1.4906299947925137e-17,0.0,0.0,0.06
n_25,standard,62,100,4.464204028220869e-18,0.0,0.0,0.02
n_25,standard,63,100,5.798358305517862e-18,0.0,0.0,0.04
n_25,standard,64,100,-1.3485616335250541e-18,0.0,0.0,0.05
n_25,standard,65,100,-2.8549142762343672e-18,0.0,0.0,0.06
n_25,standard,66,100,1.978622926388836e-18,0.0,0.0,0.04
n_25,standard,67,100,4.2912054203611917e-17,0.0,0.0,0.02
n_25,standard,68,100,4.2912054203611917e-17,0.0,0.0,0.03
n_25,standard,69,100,6.612735436839191e-18,0.0,0.0,0.02
n_25,standard,70,100,8.193435838745208e-18,0.0,0.0,0.0
n_25,standard,71,100,4.27427625269368e-17,0.0,0.0,0.02
n_25,standard,72,100,4.29120542036119e-17,0.0,0.0,0.02
n_25,standard,73,100,-1.2164417350911663e-17,0.0,0.0,0.07
n_25,standard,74,100,-9.061249659352561e-18,0.0,0.0,0.06
n_25,standard,75,100,-3.8469288660437883e-17,0.0,0.0,0.04
n_25,standard,76,100,1.3524039196077477e-17,0.0,0.0,0.04
n_25,standard,77,100,4.291205420361193e-17,0.0,0.0,0.04
n_25,standard,78,100,1.0462978191142674e-19,0.0,0.0,0.01
n_25,standard,79,100,1.9053082203468112e-17,0.0,0.0,0.08
n_25,standard,80,100,5.026278575990969e-18,0.0,0.0,0.04
n_25,standard,81,100,-7.1993490444171e-18,0.0,0.0,0.02
n_25,standard,82,100,4.464204028220868e-18,0.0,0.0,0.05
n_25,standard,83,100,7.708225995082374e-18,0.0,0.0,0.02
n_25,standard,84,100,4.29120542036119e-17,0.0,0.0,0.04
n_25,standard,85,100,4.2742762526936784e-17,0.0,0.0,0.04
n_25,standard,86,100,-1.348561633525055e-18,0.0,0.0,0.06
n_25,standard,87,100,1.2980327944610623e-17,0.0,0.0,0.0
n_25,standard,88,100,-9.061249659352555e-18,0.0,0.0,0.0
n_25,standard,89,100,4.291205420361191e-17,0.0,0.0,0.03
n_25,standard,90,100,-9.061249659352556e-18,0.0,0.0,0.02
n_25,standard,91,100,-5.67879687555314e-18,0.0,0.0,0.02
n_25,standard,92,100,5.798358305517862e-18,0.0,0.0,0.02
n_25,standard,93,100,-2.1283296805708428e-18,0.0,0.0,0.09
n_25,standard,94,100,-1.2164417350911658e-17,0.0,0.0,0.03
n_25,standard,95,100,3.888490615953349e-18,0.0,0.0,0.03
n_25,standard,96,100,-9.061249659352563e-18,0.0,0.0,0.04
n_25,standard,97,100,4.2912054203611917e-17,0.0,0.0,0.04
n_25,standard,98,100,-7.1993490444171e-18,0.0,0.0,0.08
n_25,standard,99,100,4.2912054203611935e-17,0.0,0.0,0.02
n_25,standard,100,100,3.25912463107571e-17,0.0,0.0,0.0
n_75,standard,1,300,1.260982630888084e-17,0.0,0.0,0.04666666666666667
n_75,standard,2,300,6.001049840728617e-18,0.0,0.0,0.02
n_75,standard,3,300,1.753521346642065e-18,0.0,0.0,0.04
n_75,standard,4,300,-1.5148659394969393e-17,0.0,0.0,0.04666666666666667
n_75,standard,5,300,-2.0894662456497944e-18,0.0,0.0,0.03
n_75,standard,6,300,-5.427695235670407e-18,0.0,0.0,0.04666666666666667
n_75,standard,7,300,2.8154034701637027e-18,0.0,0.0,0.013333333333333334
n_75,standard,8,300,-1.3010469413867265e-18,0.0,0.0,0.03333333333333333
n_75,standard,9,300,-2.0894662456497948e-18,0.0,0.0,0.04666666666666667
n_75,standard,10,300,-8.281706518740842e-18,0.0,0.0,0.04
n_75,standard,11,300,-1.4321250239228489e-18,0.0,0.0,0.023333333333333334
n_75,standard,12,300,-3.26950743170366e-18,0.0,0.0,0.07666666666666666
n_75,standard,13,300,-2.098015405421558e-18,0.0,0.0,0.05333333333333334
n_75,standard,14,300,-4.571491850749275e-18,0.0,0.0,0.023333333333333334
n_75,standard,15,300,1.1641032031923188e-17,0.0,0.0,0.043333333333333335
n_75,standard,16,300,-9.507420126086637e-19,0.0,0.0,0.04
n_75,standard,17,300,-1.480475331425773e-17,0.0,0.0,0.03
n_75,standard,18,300,-1.853347421221152e-18,0.0,0.0,0.05
n_75,standard,19,300,2.8684975763397853e-18,0.0,0.0,0.04
n_75,standard,20,300,-1.291815142575958e-17,0.0,0.0,0.03333333333333333
n_75,standard,21,300,-1.7543368958851847e-17,0.0,0.0,0.02
n_75,standard,22,300,-3.7024290040121115e-19,0.0,0.0,0.04666666666666667
n_75,standard,23,300,9.370303578201459e-18,0.0,0.0,0.03
n_75,standard,24,300,-7.778607013508145e-18,0.0,0.0,0.03666666666666667
n_75,standard,25,300,-6.356116187545142e-18,0.0,0.0,0.02666666666666667
n_75,standard,26,300,3.8772855936853394e-18,0.0,0.0,0.03
n_75,standard,27,300,-2.606660860909644e-18,0.0,0.0,0.043333333333333335
n_75,standard,28,300,9.502589064374293e-18,0.0,0.0,0.05
n_75,standard,29,300,-3.641050091429344e-18,0.0,0.0,0.06666666666666667
n_75,standard,30,300,-1.758738057318576e-18,0.0,0.0,0.05333333333333334
n_75,standard,31,300,1.7535213466420645e-18,0.0,0.0,0.04
n_75,standard,32,300,1.1857680934762845e-17,0.0,0.0,0.05
n_75,standard,33,300,2.753811273915454e-19,0.0,0.0,0.043333333333333335
n_75,standard,34,300,-5.9033637828488114e-18,0.0,0.0,0.04666666666666667
n_75,standard,35,300,1.2793321197895109e-17,0.0,0.0,0.04666666666666667
n_75,standard,36,300,7.047048194396763e-18,0.0,0.0,0.02
n_75,standard,37,300,2.8749874953577924e-18,0.0,0.0,0.023333333333333334
n_75,standard,38,300,6.6947228744868364e-18,0.0,0.0,0.02666666666666667
n_75,standard,39,300,1.1283130928133708e-17,0.0,0.0,0.04666666666666667
n_75,standard,40,300,7.930463503427405e-18,0.0,0.0,0.04666666666666667
n_75,standard,41,300,6.917616456156403e-18,0.0,0.0,0.05
n_75,standard,42,300,3.661214660894159e-18,0.0,0.0,0.02666666666666667
n_75,standard,43,300,-2.9707321243834453e-18,0.0,0.0,0.043333333333333335
n_75,standard,44,300,-2.606660860909644e-18,0.0,0.0,0.04666666666666667
n_75,standard,45,300,9.370303578201452e-18,0.0,0.0,0.07
n_75,standard,46,300,-1.1918134037929159e-18,0.0,0.0,0.03
n_75,standard,47,300,1.3578620585838497e-17,0.0,0.0,0.02666666666666667
n_75,standard,48,300,5.918437016562563e-18,0.0,0.0,0.03333333333333333
n_75,standard,49,300,-5.798718280868138e-18,0.0,0.0,0.043333333333333335
n_75,standard,50,300,-5.7098285524687444e-18,0.0,0.0,0.03
n_75,standard,51,300,-5.7987182808681385e-18,0.0,0.0,0.043333333333333335
n_75,standard,52,300,4.789825838728349e-18,0.0,0.0,0.016666666666666666
n_75,standard,53,300,1.0187840616486699e-17,0.0,0.0,0.03
n_75,standard,54,300,-3.7024290040121096e-19,0.0,0.0,0.03333333333333333
n_75,standard,55,300,9.370303578201463e-18,0.0,0.0,0.02666666666666667
n_75,standard,56,300,-2.3088153446037382e-17,0.0,0.0,0.03666666666666667
n_75,standard,57,300,1.0463347778162722e-17,0.0,0.0,0.03666666666666667
n_75,standard,58,300,-1.5148659394969402e-17,0.0,0.0,0.03333333333333333
n_75,standard,59,300,-5.361998407967128e-18,0.0,0.0,0.01
n_75,standard,60,300,-3.702429004012111e-19,0.0,0.0,0.03666666666666667
n_75,standard,61,300,8.208683908547026e-18,0.0,0.0,0.03333333333333333
n_75,standard,62,300,9.703443478007875e-18,0.0,0.0,0.02
n_75,standard,63,300,-4.192448079051801e-18,0.0,0.0,0.04
n_75,standard,64,300,9.703443478007874e-18,0.0,0.0,0.04666666666666667
n_75,standard,65,300,-2.476817830870704e-17,0.0,0.0,0.05333333333333334
n_75,standard,66,300,-5.495719764101921e-18,0.0,0.0,0.03666666666666667
n_75,standard,67,300,4.789825838728344e-18,0.0,0.0,0.03666666666666667
n_75,standard,68,300,-4.192448079051799e-18,0.0,0.0,0.03333333333333333
n_75,standard,69,300,-2.8721177985576784e-17,0.0,0.0,0.04
n_75,standard,70,300,-1.389188143272637e-17,0.0,0.0,0.03666666666666667
n_75,standard,71,300,2.8154034701637027e-18,0.0,0.0,0.006666666666666667
n_75,standard,72,300,1.5516209139753807e-17,0.0,0.0,0.03
n_75,standard,73,300,1.2125429170402012e-17,0.0,0.0,0.03
n_75,standard,74,300,1.1389860803196723e-17,0.0,0.0,0.02666666666666667
n_75,standard,75,300,6.711659487535427e-18,0.0,0.0,0.03333333333333333
n_75,standard,76,300,-2.2791678470272144e-17,0.0,0.0,0.03333333333333333
n_75,standard,77,300,-8.192362705716024e-18,0.0,0.0,0.02
n_75,standard,78,300,6.797060647134909e-18,0.0,0.0,0.03
n_75,standard,79,300,-4.889041739192592e-18,0.0,0.0,0.043333333333333335
n_75,standard,80,300,2.53260348305995e-18,0.0,0.0,0.043333333333333335
n_75,standard,81,300,-3.7787281690933565e-18,0.0,0.0,0.05333333333333334
n_75,standard,82,300,2.5326034830599425e-18,0.0,0.0,0.04
n_75,standard,83,300,-3.022897750136473e-18,0.0,0.0,0.04
n_75,standard,84,300,-6.744217782988446e-18,0.0,0.0,0.05
n_75,standard,85,300,-2.37799283894896e-17,0.0,0.0,0.043333333333333335
n_75,standard,86,300,2.8154034701637023e-18,0.0,0.0,0.023333333333333334
n_75,standard,87,300,-1.632620645014338e-17,0.0,0.0,0.05
n_75,standard,88,300,1.4039923052257462e-18,0.0,0.0,0.03333333333333333
n_75,standard,89,300,5.642505712224221e-19,0.0,0.0,0.05
n_75,standard,90,300,-3.123855476169494e-18,0.0,0.0,0.03666666666666667
n_75,standard,91,300,1.212542917040201e-17,0.0,0.0,0.03666666666666667
n_75,standard,92,300,-3.1238554761694937e-18,0.0,0.0,0.023333333333333334
n_75,standard,93,300,2.8154034701637004e-18,0.0,0.0,0.03
n_75,standard,94,300,1.0454220540064456e-17,0.0,0.0,0.03333333333333333
n_75,standard,95,300,-4.0170155297145e-18,0.0,0.0,0.04
n_75,standard,96,300,4.789825838728356e-18,0.0,0.0,0.016666666666666666
n_75,standard,97,300,-2.3088153446037385e-17,0.0,0.0,0.03333333333333333
n_75,standard,98,300,-2.089466245649794e-18,0.0,0.0,0.05333333333333334
n_75,standard,99,300,2.874987495357793e-18,0.0,0.0,0.04
n_75,standard,100,300,4.789825838728364e-18,0.0,0.0,0.023333333333333334
n_100,standard,1,400,9.412018234943169e-18,0.0,0.0,0.0425
n_100,standard,2,400,1.294294192587223e-17,0.0,0.0,0.0275
n_100,standard,3,400,-3.7538771939570514e-18,0.0,0.0,0.04
n_100,standard,4,400,5.503862747227808e-18,0.0,0.0,0.0275
n_100,standard,5,400,1.1285484532279715e-17,0.0,0.0,0.0425
n_100,standard,6,400,-2.4853048318220904e-18,0.0,0.0,0.055
n_100,standard,7,400,-5.771891906299923e-18,0.0,0.0,0.0225
n_100,standard,8,400,6.6998158549923236e-18,0.0,0.0,0.03
n_100,standard,9,400,1.859699793442845e-17,0.0,0.0,0.02
n_100,standard,10,400,-7.916500285300807e-18,0.0,0.0,0.03
n_100,standard,11,400,-1.1396976030237205e-17,0.0,0.0,0.0525
n_100,standard,12,400,3.941552344536825e-18,0.0,0.0,0.0175
n_100,standard,13,400,-5.374844106186579e-18,0.0,0.0,0.0375
n_100,standard,14,400,-3.832412099075486e-18,0.0,0.0,0.03
n_100,standard,15,400,1.2012080239997956e-17,0.0,0.0,0.025
n_100,standard,16,400,-4.702274407514475e-18,0.0,0.0,0.03
n_100,standard,17,400,1.42661617086256e-17,0.0,0.0,0.03
n_100,standard,18,400,4.391426092952866e-18,0.0,0.0,0.0475
n_100,standard,19,400,1.570138206632057e-18,0.0,0.0,0.0525
n_100,standard,20,400,5.491821991341213e-18,0.0,0.0,0.03
n_100,standard,21,400,-7.837398563824979e-18,0.0,0.0,0.0275
n_100,standard,22,400,-9.023924385962384e-18,0.0,0.0,0.035
n_100,standard,23,400,1.4558386499745447e-17,0.0,0.0,0.025
n_100,standard,24,400,-1.3058112181229583e-17,0.0,0.0,0.0625
n_100,standard,25,400,6.444335959721421e-18,0.0,0.0,0.055
n_100,standard,26,400,-9.894043322196488e-18,0.0,0.0,0.065
n_100,standard,27,400,-4.168963959481401e-18,0.0,0.0,0.045
n_100,standard,28,400,8.153087148674252e-18,0.0,0.0,0.0375
n_100,standard,29,400,-8.232907171204111e-18,0.0,0.0,0.04
n_100,standard,30,400,-3.1341993684746893e-18,0.0,0.0,0.045
n_100,standard,31,400,-1.5050363304061624e-18,0.0,0.0,0.0475
n_100,standard,32,400,-3.86756558366975e-18,0.0,0.0,0.0475
n_100,standard,33,400,-4.494078330793657e-19,0.0,0.0,0.035
n_100,standard,34,400,9.190801886581917e-18,0.0,0.0,0.0325
n_100,standard,35,400,1.2012080239997954e-17,0.0,0.0,0.045
n_100,standard,36,400,1.8596997934428487e-17,0.0,0.0,0.02
n_100,standard,37,400,1.3595423162896593e-17,0.0,0.0,0.0325
n_100,standard,38,400,1.3819002678139597e-17,0.0,0.0,0.025
n_100,standard,39,400,1.536610878668206e-17,0.0,0.0,0.0225
n_100,standard,40,400,1.4489741223868618e-17,0.0,0.0,0.0175
n_100,standard,41,400,-5.287050431450385e-18,0.0,0.0,0.055
n_100,standard,42,400,1.1583207525709557e-17,0.0,0.0,0.04
n_100,standard,43,400,-3.407091890862724e-18,0.0,0.0,0.0275
n_100,standard,44,400,-4.930836028100078e-18,0.0,0.0,0.05
n_100,standard,45,400,3.2910301945645227e-18,0.0,0.0,0.035
n_100,standard,46,400,1.0465309949494526e-17,0.0,0.0,0.045
n_100,standard,47,400,-4.2978872528093514e-18,0.0,0.0,0.0225
n_100,standard,48,400,2.85506152779832e-18,0.0,0.0,0.05
n_100,standard,49,400,-3.522095329919578e-18,0.0,0.0,0.035
n_100,standard,50,400,-1.0210450208099791e-17,0.0,0.0,0.0225
n_100,standard,51,400,-3.909991291364465e-18,0.0,0.0,0.0325
n_100,standard,52,400,4.645363607965561e-18,0.0,0.0,0.03
n_100,standard,53,400,9.468995262984115e-18,0.0,0.0,0.035
n_100,standard,54,400,1.7789275647491894e-17,0.0,0.0,0.03
n_100,standard,55,400,-2.841843650354805e-19,0.0,0.0,0.04
n_100,standard,56,400,-2.645219822244047e-18,0.0,0.0,0.0525
n_100,standard,57,400,4.645363607965562e-18,0.0,0.0,0.025
n_100,standard,58,400,-8.86590548812095e-18,0.0,0.0,0.0275
n_100,standard,59,400,3.767095071400558e-19,0.0,0.0,0.035
n_100,standard,60,400,1.9260125894680144e-18,0.0,0.0,0.02
n_100,standard,61,400,-7.166458808248771e-19,0.0,0.0,0.0375
n_100,standard,62,400,-6.987890613370506e-18,0.0,0.0,0.0325
n_100,standard,63,400,-3.832412099075485e-18,0.0,0.0,0.0375
n_100,standard,64,400,1.0749688212373157e-18,0.0,0.0,0.0375
n_100,standard,65,400,-4.2978872528093514e-18,0.0,0.0,0.0325
n_100,standard,66,400,2.9934505122622617e-18,0.0,0.0,0.0525
n_100,standard,67,400,-2.8418436503548125e-19,0.0,0.0,0.0525
n_100,standard,68,400,-1.110301705254902e-18,0.0,0.0,0.035
n_100,standard,69,400,-3.940402338895798e-18,0.0,0.0,0.025
n_100,standard,70,400,-4.9960999834101496e-18,0.0,0.0,0.025
n_100,standard,71,400,-8.232907171204113e-18,0.0,0.0,0.0375
n_100,standard,72,400,1.0665577542323564e-17,0.0,0.0,0.05
n_100,standard,73,400,-1.134202017120611e-17,0.0,0.0,0.045
n_100,standard,74,400,7.347332316904867e-18,0.0,0.0,0.05
n_100,standard,75,400,1.491846307087092e-17,0.0,0.0,0.0375
n_100,standard,76,400,-9.498534714817351e-18,0.0,0.0,0.0325
n_100,standard,77,400,7.461152928461507e-19,0.0,0.0,0.0425
n_100,standard,78,400,4.029087091486169e-18,0.0,0.0,0.04
n_100,standard,79,400,5.862181141891199e-18,0.0,0.0,0.0625
n_100,standard,80,400,2.0614121776979165e-17,0.0,0.0,0.04
n_100,standard,81,400,1.2028268473594772e-18,0.0,0.0,0.04
n_100,standard,82,400,-8.232907171204106e-18,0.0,0.0,0.0325
n_100,standard,83,400,-4.494078330793657e-19,0.0,0.0,0.02
n_100,standard,84,400,2.843628164301187e-18,0.0,0.0,0.035
n_100,standard,85,400,9.55949580051733e-18,0.0,0.0,0.0425
n_100,standard,86,400,-6.625263021478673e-18,0.0,0.0,0.04
n_100,standard,87,400,1.1583207525709552e-17,0.0,0.0,0.0425
n_100,standard,88,400,7.416016238579044e-18,0.0,0.0,0.0325
n_100,standard,89,400,-8.628415778583248e-18,0.0,0.0,0.015
n_100,standard,90,400,1.4558386499745437e-17,0.0,0.0,0.025
n_100,standard,91,400,2.2443387724568913e-18,0.0,0.0,0.0425
n_100,standard,92,400,4.117118121970319e-18,0.0,0.0,0.04
n_100,standard,93,400,1.4558386499745447e-17,0.0,0.0,0.0425
n_100,standard,94,400,-9.573366826145276e-18,0.0,0.0,0.0225
n_100,standard,95,400,1.6746801291837618e-17,0.0,0.0,0.0275
n_100,standard,96,400,2.2173707498238926e-19,0.0,0.0,0.03
n_100,standard,97,400,-2.9964469592198205e-21,0.0,0.0,0.035
n_100,standard,98,400,1.6173831073618676e-17,0.0,0.0,0.0475
n_100,standard,99,400,4.645363607965566e-18,0.0,0.0,0.0525
n_100,standard,100,400,-1.1396976030237212e-17,0.0,0.0,0.0425
confounded_shift_0_50,confounded,1,200,0.6666666666666686,0.0,0.0,0.015
confounded_shift_0_50,confounded,2,200,0.651633337778607,0.0,0.0,0.03
confounded_shift_0_50,confounded,3,200,0.6516333377786069,0.0,0.0,0.04
confounded_shift_0_50,confounded,4,200,0.7085139602523793,0.0,0.0,0.065
confounded_shift_0_50,confounded,5,200,0.6906427786480817,0.0,0.0,0.035
confounded_shift_0_50,confounded,6,200,0.7002256808183139,0.0,0.0,0.045
confounded_shift_0_50,confounded,7,200,0.6666666666666689,0.0,0.0,0.03
confounded_shift_0_50,confounded,8,200,0.6130091962252096,0.0,0.0,0.03
confounded_shift_0_50,confounded,9,200,0.7002256808183137,0.0,0.0,0.03
confounded_shift_0_50,confounded,10,200,0.6906427786480813,0.0,0.0,0.025
confounded_shift_0_50,confounded,11,200,0.6666666666666682,0.0,0.0,0.04
confounded_shift_0_50,confounded,12,200,0.6795490178048726,0.0,0.0,0.03
confounded_shift_0_50,confounded,13,200,0.7085139602523793,0.0,0.0,0.055
confounded_shift_0_50,confounded,14,200,0.6795490178048732,0.0,0.0,0.02
confounded_shift_0_50,confounded,15,200,0.679549017804873,0.0,0.0,0.055
confounded_shift_0_50,confounded,16,200,0.7002256808183137,0.0,0.0,0.07
confounded_shift_0_50,confounded,17,200,0.6339667779924176,0.0,0.0,0.05
confounded_shift_0_50,confounded,18,200,0.6339667779924176,0.0,0.0,0.035
confounded_shift_0_50,confounded,19,200,0.6666666666666686,0.0,0.0,0.045
confounded_shift_0_50,confounded,20,200,0.5878347882014919,0.0,0.0,0.025
confounded_shift_0_50,confounded,21,200,0.6130091962252093,0.0,0.0,0.015
confounded_shift_0_50,confounded,22,200,0.6339667779924181,0.0,0.0,0.015
confounded_shift_0_50,confounded,23,200,0.6516333377786072,0.0,0.0,0.02
confounded_shift_0_50,confounded,24,200,0.6666666666666684,0.0,0.0,0.025
confounded_shift_0_50,confounded,25,200,0.5186577368103323,0.0,0.0,0.02
confounded_shift_0_50,confounded,26,200,0.6339667779924175,0.0,0.0,0.035
confounded_shift_0_50,confounded,27,200,0.6906427786480815,0.0,0.0,0.035
confounded_shift_0_50,confounded,28,200,0.7271495483038487,0.0,0.0,0.08
confounded_shift_0_50,confounded,29,200,0.6666666666666685,0.0,0.0,0.035
confounded_shift_0_50,confounded,30,200,0.6795490178048732,0.0,0.0,0.025
confounded_shift_0_50,confounded,31,200,0.6516333377786072,0.0,0.0,0.015
confounded_shift_0_50,confounded,32,200,0.7002256808183134,0.0,0.0,0.055
confounded_shift_0_50,confounded,33,200,0.6516333377786071,0.0,0.0,0.04
confounded_shift_0_50,confounded,34,200,0.7002256808183142,0.0,0.0,0.045
confounded_shift_0_50,confounded,35,200,0.7002256808183142,0.0,0.0,0.055
confounded_shift_0_50,confounded,36,200,0.6339667779924177,0.0,0.0,0.02
confounded_shift_0_50,confounded,37,200,0.6130091962252102,0.0,0.0,0.015
confounded_shift_0_50,confounded,38,200,0.61300919622521,0.0,0.0,0.015
confounded_shift_0_50,confounded,39,200,0.6516333377786069,0.0,0.0,0.035
confounded_shift_0_50,confounded,40,200,0.40134003725438994,0.0,0.0,0.02
confounded_shift_0_50,confounded,41,200,0.7218537226716129,0.0,0.0,0.045
confounded_shift_0_50,confounded,42,200,0.6795490178048726,0.0,0.0,0.025
confounded_shift_0_50,confounded,43,200,0.6516333377786075,0.0,0.0,0.06
confounded_shift_0_50,confounded,44,200,0.7002256808183143,0.0,0.0,0.05
confounded_shift_0_50,confounded,45,200,0.6516333377786073,0.0,0.0,0.035
confounded_shift_0_50,confounded,46,200,0.6130091962252091,0.0,0.0,0.065
confounded_shift_0_50,confounded,47,200,0.7002256808183137,0.0,0.0,0.03
confounded_shift_0_50,confounded,48,200,0.6130091962252104,0.0,0.0,0.02
confounded_shift_0_50,confounded,49,200,0.6666666666666685,0.0,0.0,0.045
confounded_shift_0_50,confounded,50,200,0.6516333377786072,0.0,0.0,0.05
confounded_shift_0_50,confounded,51,200,0.6516333377786072,0.0,0.0,0.045
confounded_shift_0_50,confounded,52,200,0.6339667779924177,0.0,0.0,0.035
confounded_shift_0_50,confounded,53,200,0.7085139602523787,0.0,0.0,0.05
confounded_shift_0_50,confounded,54,200,0.6516333377786074,0.0,0.0,0.04
confounded_shift_0_50,confounded,55,200,0.6666666666666681,0.0,0.0,0.02
confounded_shift_0_50,confounded,56,200,0.6516333377786071,0.0,0.0,0.025
confounded_shift_0_50,confounded,57,200,0.6339667779924176,0.0,0.0,0.025
confounded_shift_0_50,confounded,58,200,0.6906427786480809,0.0,0.0,0.03
confounded_shift_0_50,confounded,59,200,0.6666666666666687,0.0,0.0,0.015
confounded_shift_0_50,confounded,60,200,0.6906427786480825,0.0,0.0,0.06
confounded_shift_0_50,confounded,61,200,0.6906427786480815,0.0,0.0,0.035
confounded_shift_0_50,confounded,62,200,0.6906427786480814,0.0,0.0,0.03
confounded_shift_0_50,confounded,63,200,0.6339667779924173,0.0,0.0,0.035
confounded_shift_0_50,confounded,64,200,0.6906427786480825,0.0,0.0,0.015
confounded_shift_0_50,confounded,65,200,0.6666666666666686,0.0,0.0,0.085
confounded_shift_0_50,confounded,66,200,0.6795490178048724,0.0,0.0,0.05
confounded_shift_0_50,confounded,67,200,0.6130091962252093,0.0,0.0,0.035
confounded_shift_0_50,confounded,68,200,0.6130091962252093,0.0,0.0,0.035
confounded_shift_0_50,confounded,69,200,0.7002256808183142,0.0,0.0,0.03
confounded_shift_0_50,confounded,70,200,0.5570860145311558,0.0,0.0,0.035
confounded_shift_0_50,confounded,71,200,0.6666666666666682,0.0,0.0,0.035
